account_id,account_number,account_type,currency,open_date,balance,client_id
1544,ODUS8460534657409,дебетовый,RUB,2020-02-10,610914.65,764
1545,ZRHI8698716462929,дебетовый,RUB,2002-09-14,487936.04,765
1546,YPPY3605390811000,дебетовый,RUB,1996-01-23,148116.32,766
1547,WPRH1826374198703,кредитный,USD,2021-07-18,386901.43,767
1548,FKBX8193392274454,дебетовый,RUB,2004-09-21,1128200.61,768
1549,XJYJ7278792447717,дебетовый,RUB,2012-11-14,1128584.97,769
1550,ANMR6799420613769,кредитный,USD,2010-04-10,403931.29,769
1551,FGOM1825930878790,кредитный,RUB,2025-03-31,610614.7,769
1552,CFQC2126358156710,дебетовый,RUB,2015-10-19,350610.68,770
1553,MFFW5193356284437,дебетовый,RUB,1986-09-25,1445212.03,770
1554,ZRFQ4012520043209,дебетовый,RUB,2004-04-03,832061.18,771
1555,RFQY1247966678303,дебетовый,RUB,1996-07-08,610118.88,771
1556,PFTX4099375137684,дебетовый,RUB,1998-06-02,750648.56,771
1557,DJXU1967991845192,кредитный,RUB,2017-03-08,252282.5,772
1558,QXIT6538519405684,кредитный,EUR,1974-09-06,832728.37,773
1559,LUZS3401075287997,дебетовый,RUB,2022-04-10,1441671.66,774
1560,EKPZ5022593122725,кредитный,RUB,2011-10-26,251072.51,775
1561,JVYS5503079582546,дебетовый,USD,2015-05-16,723279.39,775
1562,OEHT6778390751638,кредитный,RUB,2022-03-10,570230.27,775
1563,MNFM7940990737229,дебетовый,RUB,2023-03-30,765492.63,776
1564,DPMI8036145440291,дебетовый,RUB,2026-04-21,801133.93,776
1565,MKAV5848414922835,кредитный,RUB,2020-06-04,1047643.96,777
1566,MBWE2935117486369,кредитный,USD,2014-04-18,316275.26,778
1567,RXBL8460704351759,кредитный,USD,2018-03-05,1418112.7,779
1568,COFN1084563147961,кредитный,EUR,2017-04-21,1061631.14,779
1569,NKBQ8997558537997,кредитный,RUB,2017-02-06,1474532.92,779
1570,QCNW6809651198887,дебетовый,RUB,2023-11-02,899270.5,780
1571,UJWP3217785457477,дебетовый,USD,2021-09-07,200588.62,780
1572,MBQY5588348564327,кредитный,RUB,1995-02-25,14367.92,781
1573,JCCX5652770156266,кредитный,RUB,2020-03-16,1044734.91,782
1574,TSRC8052792008546,кредитный,RUB,2025-08-27,1180957.85,783
1575,DNXY4606649323755,дебетовый,RUB,2008-01-08,1338858.29,783
1576,GQQG3314932548592,кредитный,RUB,2024-12-01,529492.1,784
1577,ZUFX0666534797109,кредитный,RUB,2024-04-15,536948.61,784
1578,AERC0003266617808,дебетовый,RUB,2016-02-12,1217804.56,784
1579,QMZI4991627765029,дебетовый,RUB,2022-05-27,1404371.77,785
1580,JYFL0122915353759,дебетовый,RUB,2018-02-07,29672.5,786
1581,PCSO6616242933801,кредитный,RUB,1976-10-21,1063796.67,786
1582,VBYY7017744608348,дебетовый,RUB,2024-08-30,937854.84,787
1583,ISDP5078312331534,дебетовый,RUB,1997-10-06,740713.01,788
1584,PMFD7410375141648,кредитный,RUB,2012-12-15,739256.81,788
1585,XNWM8982397327860,дебетовый,RUB,2022-02-04,1476395.31,788
1586,ZQJW9635550121991,кредитный,RUB,1979-06-03,416021.33,789
1587,VSWS5253595301965,кредитный,RUB,1986-06-11,290655.39,789
1588,SXPB5944599145210,дебетовый,RUB,1987-01-22,192369.59,789
1589,BUYG8870713604212,дебетовый,RUB,2007-02-08,854854.94,790
1590,ZABJ6879752100848,кредитный,RUB,1993-03-28,1016968.08,791
1591,KJFL5686222905441,кредитный,RUB,2025-08-01,1324652.9,792
1592,CALM7392936907064,дебетовый,USD,2025-08-23,961449.43,792
1593,QUPE3583895175204,дебетовый,USD,2026-02-09,484498.9,792
1594,PABJ8307627325538,кредитный,RUB,2009-12-25,777442.9,793
1595,OXJG8326225063483,кредитный,RUB,1989-02-02,1138532.57,793
1596,HXVX2301464675038,дебетовый,RUB,2014-06-15,1377587.24,794
1597,ZTKX4185203971010,кредитный,RUB,1987-04-14,587788.33,794
1598,YIGG0509809934096,кредитный,RUB,2002-04-05,857729.43,794
1599,BXQP6848655842252,дебетовый,EUR,2020-08-29,635730.39,795
1600,OMQL7556442927750,дебетовый,RUB,2004-08-05,493836.95,796
1601,TGEZ5267494222166,дебетовый,RUB,1972-06-04,647923.42,797
1602,TLFG8149871420357,кредитный,RUB,2023-12-09,370730.35,798
1603,POTH1240493863623,дебетовый,EUR,2026-04-29,1248776.27,799
1604,PKUL3373477630658,кредитный,RUB,2025-06-17,355115.5,799
1605,QEOZ6546991589730,кредитный,RUB,2019-02-04,938023.14,800
1606,HWPY8581442983687,дебетовый,RUB,2021-02-18,91030.42,801
1607,DTAO5056115551074,дебетовый,RUB,2013-04-17,1335125.6,801
1608,URDR8696115889017,дебетовый,RUB,2019-08-08,93003.35,801
1609,XQOE9701268315624,дебетовый,RUB,1983-02-26,939277.82,802
1610,BMBL1169769054352,дебетовый,RUB,1990-12-04,83684.94,802
1611,RZEX1947190232710,кредитный,RUB,2019-04-11,602524.59,803
1612,WPZH2575921230348,кредитный,RUB,2023-06-24,899363.78,804
1613,SYUB5643172104631,дебетовый,RUB,2016-08-02,696313.64,804
1614,CQWM7019878350544,кредитный,USD,2022-08-14,928845.83,804
1615,TGDR1312547099734,дебетовый,RUB,2013-06-24,492290.5,805
1616,HLUZ0540764718629,дебетовый,RUB,1995-11-26,18432.87,805
1617,GNRW1314539480720,дебетовый,RUB,2018-03-31,1261169.19,806
1618,YRIX5845840222776,дебетовый,RUB,2021-02-24,384429.15,806
1619,AEDR0667252793444,кредитный,RUB,2025-04-28,931276.33,806
1620,DWZS0677421083063,дебетовый,RUB,2022-12-02,66106.18,807
1621,IJGX7108425754237,кредитный,RUB,2020-10-03,769688.61,808
1622,KGWI9724868983225,кредитный,RUB,2013-04-20,1327832.87,809
1623,KAFF7746903384713,дебетовый,RUB,2012-09-19,463011.62,809
1624,AKQP7522212004023,кредитный,RUB,2021-06-01,1455406.59,809
1625,IEBG3873845350021,дебетовый,RUB,2025-10-01,760661.8,810
1626,VXNH8366694365869,дебетовый,RUB,2022-10-17,293110.69,810
1627,TCTS7851344553296,дебетовый,RUB,2022-09-17,301891.85,810
1628,PGPK9428318886166,кредитный,RUB,2020-06-15,713587.59,811
1629,HHJF8091154168249,кредитный,RUB,2008-12-12,496718.15,812
1630,OAYL4911406547651,кредитный,RUB,2013-04-29,628042.93,812
1631,NPVU4907535138345,дебетовый,RUB,1994-01-28,1314158.22,812
1632,FSGH4956515822309,кредитный,RUB,2006-01-10,5545.61,813
1633,PMBK9676561249833,дебетовый,RUB,2017-07-10,319707.76,814
1634,JIDJ6796938925291,кредитный,RUB,2022-12-27,563867.71,815
1635,JUTH7352908311686,кредитный,RUB,2024-02-19,1484817.07,815
1636,WIIY7868732071811,дебетовый,RUB,2022-05-23,45026.38,816
1637,TIID8269718701539,дебетовый,RUB,2020-11-25,660612.18,816
1638,VOIA5419199949851,кредитный,RUB,2015-01-26,44528.36,817
1639,DPJF6142274045122,дебетовый,RUB,2024-12-14,328417.56,817
1640,VKZQ9370810357431,кредитный,RUB,2013-12-22,509726.24,817
1641,SDBA4924601285499,дебетовый,RUB,2020-06-23,32238.04,818
1642,ZUOF6315081086670,кредитный,USD,2026-03-31,31490.64,818
1643,VYEX9579035406428,дебетовый,RUB,2010-09-05,1181121.12,818
1644,HLSQ4887691864841,кредитный,USD,1997-01-21,457608.57,819
1645,CEHJ9605937062723,кредитный,RUB,2016-05-16,991363.07,820
1646,EMIW3611388705716,кредитный,USD,1991-08-26,98066.28,821
1647,TQIP5487009646146,дебетовый,USD,1979-12-03,196192.02,821
1648,TIQH8560166858677,дебетовый,RUB,2007-12-07,567293.29,821
1649,TKHX2497539303619,кредитный,RUB,2024-02-06,1465472.31,822
1650,SGEM0386157423683,дебетовый,USD,2024-11-05,1144623.56,822
1651,XQAV3717186588074,дебетовый,USD,2025-04-23,441274.12,823
1652,ZDWE0465456566363,дебетовый,RUB,2025-03-18,79888.46,823
1653,GWRV1392223042103,кредитный,USD,2025-03-08,1277253.96,823
1654,TXSR2048793701233,кредитный,RUB,2021-06-29,122111.55,824
1655,YOWS3775901292992,кредитный,RUB,2010-10-25,922329.67,824
1656,ACHG7045740850749,дебетовый,RUB,1998-07-16,1126962.06,824
1657,CCHT2823696493826,кредитный,RUB,2020-06-10,696400.92,825
1658,HCHR0033833673614,кредитный,RUB,2017-10-20,788213.51,825
1659,BJPV6194561581811,кредитный,RUB,2023-03-12,742188.04,825
1660,MWTT4292231978958,кредитный,RUB,2025-09-26,1185936.72,826
1661,GUUE0108981072322,дебетовый,RUB,2026-05-05,1342326.94,826
1662,VPJX7830194410883,дебетовый,RUB,2014-01-06,458998.55,827
1663,YIIE5374249417858,кредитный,RUB,1990-05-31,1403248.36,827
1664,PXPB2392831091571,кредитный,RUB,2004-12-16,201495.47,828
1665,CAJU3979234102425,дебетовый,RUB,2016-05-01,778231.08,828
1666,KTVM3106268441877,дебетовый,RUB,2019-12-31,931688.73,829
1667,NVRT6176872962042,кредитный,RUB,2023-05-15,613429.16,830
1668,SPLZ8101410082592,кредитный,RUB,2023-01-16,573556.39,830
1669,BMLD1768251528800,кредитный,RUB,2023-04-27,968032.28,831
1670,TNAL4690508495170,дебетовый,RUB,2019-02-08,752647.38,832
1671,EZBY4730878875263,дебетовый,RUB,2018-03-29,1389908.88,832
1672,FXQI4133358021037,дебетовый,RUB,2012-11-28,57422.08,833
1673,AAEH3582350627415,кредитный,RUB,2020-07-04,493861.94,834
1674,BQQG2860416143543,кредитный,RUB,2021-03-20,906051.07,835
1675,SDWY8924557464333,дебетовый,EUR,2015-06-21,1128575.03,835
1676,IAGB5818158535062,кредитный,RUB,1970-10-28,449211.23,836
1677,ELRV0994919437333,кредитный,RUB,2007-12-20,605716.71,836
1678,FTGW8655685022080,кредитный,RUB,1971-07-22,1136709.11,836
1679,GRWJ7927951324651,кредитный,RUB,2021-01-26,1483911.94,837
1680,GVLT1461201407983,кредитный,RUB,2021-10-01,1085003.84,838
1681,AAOO1601083173499,кредитный,RUB,2004-08-12,880505.46,839
1682,GFDL5339753175286,кредитный,RUB,2009-02-10,692101.71,840
1683,ZFVF4000259375818,дебетовый,RUB,1986-08-18,281769.83,840
1684,KBUB2287408975784,кредитный,RUB,1995-05-03,674957.9,840
1685,HLCU8026421492884,дебетовый,RUB,2022-10-09,866262.67,841
1686,MXHW4477927969392,дебетовый,RUB,2022-03-25,1106707.59,841
1687,LLCZ5704533043494,кредитный,RUB,2021-08-29,1251448.32,841
1688,DLSR8268744337314,дебетовый,RUB,2010-02-06,1028644.21,842
1689,AETA3008103911140,кредитный,RUB,2015-03-27,1035777.91,842
1690,LLSO8621634844305,кредитный,RUB,2011-07-05,851366.14,843
1691,JIYU7550823828881,дебетовый,USD,1992-07-26,230536.86,843
1692,CHOU1958807327146,кредитный,EUR,2017-05-01,306306.93,844
1693,LKJE8468638720323,кредитный,RUB,2011-07-08,579650.76,844
1694,HYEY2704943274026,дебетовый,RUB,2002-07-01,1442907.22,845
1695,KRKT2458023310818,кредитный,RUB,1990-09-30,156469.77,845
1696,UIXR0514388273749,дебетовый,RUB,2020-12-08,1033536.82,846
1697,SSIV4718132406214,кредитный,RUB,2010-06-15,298498.1,846
1698,DHGL4733702555634,кредитный,RUB,2022-10-21,349559.14,846
1699,RDID5771807492239,дебетовый,RUB,2025-07-15,552978.4,847
1700,NLER5141908274574,дебетовый,RUB,2011-10-27,1289561.02,847
1701,NLSU9250763373643,кредитный,RUB,2008-01-13,1484392.69,847
1702,YHPD2146307009583,кредитный,RUB,2014-06-30,103144.49,848
1703,AIFY8632310265574,дебетовый,USD,2024-12-28,464635.76,849
1704,IVJT3667352160834,кредитный,RUB,2018-10-03,862637.08,850
1705,FQSO4093934964793,кредитный,RUB,1989-06-07,753712.53,850
1706,HTWZ5621542626718,кредитный,RUB,2011-01-19,11164.96,850
1707,TUFN7013619166732,кредитный,RUB,2019-10-07,598855.37,851
1708,EDWX7759414477204,кредитный,USD,2021-03-24,1318859.09,852
1709,HHOX6979162762439,кредитный,RUB,2018-04-15,1105936.07,853
1710,VBYM3007982338917,кредитный,RUB,2020-08-04,1378343.8,853
1711,PYGV5639211878162,кредитный,RUB,2025-09-04,1235144.41,854
1712,USQP7351059734468,дебетовый,RUB,2023-09-08,269367.16,854
1713,ZABT4794792936166,кредитный,RUB,2015-11-08,1366249.64,855
1714,EXWT0879296863677,дебетовый,RUB,2024-09-20,143301.26,855
1715,NHTM6352736007550,дебетовый,RUB,2024-02-05,1305809.39,855
1716,AURI1383890117528,кредитный,RUB,2003-11-28,100115.8,856
1717,EAZU7907798861825,дебетовый,USD,2017-02-20,616917.24,856
1718,WCNN4028028022244,дебетовый,EUR,2003-02-22,114800.45,857
1719,NCWN5175866626570,дебетовый,RUB,2001-05-09,1169265.96,857
1720,GRZQ3392384099126,кредитный,RUB,1995-04-13,379149.93,857
1721,OMYI9857742735984,дебетовый,RUB,1992-05-03,109793.24,858
1722,VVVO0547209264652,кредитный,RUB,1990-10-25,1118936.16,858
1723,OWTI7189166807310,дебетовый,RUB,2015-02-23,16106.04,858
1724,COSP7660022003642,дебетовый,RUB,1991-11-26,1123014.04,859
1725,QFEH5522094124562,кредитный,RUB,2011-07-17,822642.81,860
1726,UDEX0254094113965,дебетовый,RUB,2025-09-14,656585.48,860
1727,LFKW5176569836495,кредитный,RUB,2021-06-02,255883.64,861
1728,TUFN2897572031430,дебетовый,RUB,2017-06-04,265854.91,861
1729,DJHZ2885899470990,кредитный,RUB,1995-11-04,1007088.23,862
1730,TSXX8189237104490,кредитный,RUB,2023-10-29,537130.48,863
1731,DVDH6468906887858,дебетовый,USD,2024-10-27,798448.21,864
1732,GTDE7790538751895,дебетовый,RUB,2012-05-05,1217267.74,865
1733,XYIF9703977338004,дебетовый,RUB,2015-07-08,462486.38,865
1734,IVGF6944104232008,дебетовый,RUB,1974-02-10,566093.3,866
1735,LRMF3348781934211,дебетовый,RUB,1992-08-11,357810.48,867
1736,OUJM7573251415617,дебетовый,RUB,1992-02-13,1483935.94,868
1737,CFIH2197924761740,дебетовый,RUB,1990-06-12,94757.23,869
1738,KUWG0056841727340,дебетовый,RUB,1993-01-25,1245676.0,869
1739,SPZK4132630150892,дебетовый,RUB,1998-06-01,768750.15,870
1740,TQGB9221337045038,кредитный,RUB,2012-06-24,284321.3,871
1741,APFT4306287345129,дебетовый,USD,2021-12-11,592595.88,871
1742,DTOV2855867931602,дебетовый,RUB,2020-01-09,158827.97,872
1743,QNGX4876561280695,кредитный,RUB,2023-07-21,603209.23,872
1744,ZYFD1095316156678,дебетовый,RUB,2010-05-12,688163.9,873
1745,KTOY1341129288104,дебетовый,RUB,2022-11-05,417686.44,873
1746,GRUV5247965545085,кредитный,RUB,1990-01-19,1328190.08,874
1747,IRQK9806904398788,кредитный,RUB,2000-07-26,898303.64,874
1748,TSSJ9844060269095,дебетовый,RUB,2015-04-27,1186889.66,874
1749,JBLV2198990207773,дебетовый,RUB,2008-09-21,142116.85,875
1750,RQCK3029333677052,кредитный,EUR,1971-08-20,1044473.05,875
1751,PSEL3841279132533,дебетовый,RUB,2006-07-25,953030.18,875
1752,WLQY8840416274221,кредитный,EUR,2013-02-27,999555.88,876
1753,VDCX5444850246101,дебетовый,RUB,2012-12-19,912799.98,876
1754,RCAP1377973095146,кредитный,RUB,2017-05-24,960887.93,876
1755,OGPF0403240440121,дебетовый,RUB,1981-09-17,924523.01,877
1756,RKNW3436145501290,кредитный,RUB,2025-02-27,642746.81,878
1757,HCFQ6866775646983,дебетовый,RUB,2001-10-22,561785.44,879
1758,HGYE0948168531999,дебетовый,RUB,1994-06-07,306578.0,880
1759,WQPB1461870273924,дебетовый,RUB,1968-06-30,1087962.63,880
1760,ORYH1464250882324,кредитный,RUB,2013-11-27,476307.99,881
1761,TNSN4773237249292,дебетовый,RUB,2000-11-14,1466351.26,881
1762,CHHE4061869460569,кредитный,RUB,2021-08-30,343515.03,882
1763,EOIL0569582616913,кредитный,RUB,2024-06-13,308726.15,882
1764,HUYQ1258025621974,дебетовый,USD,2015-04-28,997509.03,882
1765,NBJX4042414265626,дебетовый,RUB,2009-03-30,572228.88,883
1766,MBIM4300724766053,дебетовый,RUB,1989-08-19,9063.99,884
1767,GTWP8374766937772,кредитный,RUB,1989-09-23,288698.17,884
1768,YXFI2784128761282,дебетовый,USD,2021-08-31,188341.5,885
1769,DFIW9987799948194,дебетовый,RUB,2022-09-12,1246831.32,885
1770,BNWR1275610408673,дебетовый,RUB,2024-12-18,117246.77,885
1771,KZQM8481062471656,кредитный,RUB,2003-03-21,1082510.65,886
1772,GUYW8651205415280,дебетовый,RUB,2019-04-18,908776.85,886
1773,PQNY4770169620233,кредитный,RUB,2023-02-27,672406.79,886
1774,EPAM5381378956235,дебетовый,RUB,2016-10-17,1171933.39,887
1775,HLUC2904589638595,дебетовый,EUR,2015-05-03,539372.9,887
1776,JBKB0451066605880,кредитный,RUB,2012-09-02,662064.11,887
1777,KSFU4398158832257,кредитный,RUB,2002-10-30,1229405.71,888
1778,FDDN8660289281498,кредитный,RUB,1967-04-08,572128.97,888
1779,MLNV9178154836115,дебетовый,RUB,2004-09-08,1382298.75,888
1780,RHHM6449347430342,дебетовый,RUB,2020-11-24,263548.98,889
1781,ORXY4566115568160,кредитный,RUB,2022-07-04,680404.66,889
1782,MJVB5787660178296,кредитный,RUB,2023-12-02,721266.5,889
1783,JXUP3074802797273,дебетовый,RUB,2020-10-06,293573.62,890
1784,DSTN9946521745658,дебетовый,RUB,2020-01-20,1292482.69,890
1785,WRRI3868443806841,кредитный,RUB,2024-10-08,1388536.61,891
1786,LOSL5738156799728,кредитный,EUR,2005-10-29,559717.35,891
1787,LNCG0232763916949,кредитный,RUB,1990-08-20,1481283.09,891
1788,GYSO6876596471817,кредитный,USD,2010-05-25,1488708.7,892
1789,HIBS6199751175634,кредитный,USD,2020-03-07,243543.57,893
1790,IBNB2109162696967,кредитный,RUB,2020-07-21,1127366.11,894
1791,YYOZ8332263731968,кредитный,RUB,1998-02-24,732932.76,894
1792,JGNS8120067897267,кредитный,RUB,2013-05-18,976359.5,895
1793,LNSC4701298394541,кредитный,RUB,2012-06-18,363529.3,895
1794,ZMIM0715006652853,дебетовый,USD,2025-05-10,542121.43,895
1795,BIKL7868592222006,дебетовый,RUB,2022-08-21,968000.31,896
1796,ZLXV9774144201803,кредитный,RUB,2026-05-14,1416397.83,896
1797,JEAW6872170466870,дебетовый,RUB,2026-05-03,903223.99,896
1798,DZPT6211671230465,дебетовый,RUB,2024-12-04,1156458.28,897
1799,HMZL9980166581366,кредитный,RUB,2023-03-16,879240.64,897
1800,FYEB8610213050963,дебетовый,RUB,2011-07-05,283234.88,897
1801,SIPR3488146082474,дебетовый,RUB,2019-06-22,379306.85,898
1802,XOSW4344417566619,кредитный,RUB,1999-07-05,799801.97,898
1803,FCHF3929501976103,кредитный,RUB,2012-07-07,1128693.38,899
1804,ZDMK8087267051193,дебетовый,RUB,2003-07-16,858917.54,899
1805,RGVB9045816729193,дебетовый,RUB,2022-04-28,314288.33,900
1806,IEYB1859052731187,кредитный,RUB,1987-04-27,9630.46,900
1807,LNPF2412865038410,кредитный,RUB,2009-11-29,104762.24,901
1808,VSLZ9922249244406,кредитный,RUB,2011-12-11,981781.79,902
1809,CLSU2220976486183,кредитный,RUB,2017-08-30,561977.08,902
1810,RFLZ5914321172456,дебетовый,RUB,2023-01-18,272976.5,902
1811,YLCQ2080861780871,кредитный,RUB,1983-12-02,318860.06,903
1812,KHQW4732420570365,дебетовый,RUB,2015-01-31,1213767.94,904
1813,YLSF5707279290469,кредитный,EUR,2013-07-22,1307423.32,905
1814,TRYZ1172137026167,дебетовый,USD,2025-10-19,249189.2,906
1815,MWPF7022410262108,кредитный,RUB,1981-05-19,187022.37,906
1816,ARGF0914319384153,кредитный,RUB,1999-07-14,352170.19,907
1817,VCWQ9230731397298,дебетовый,RUB,2008-08-02,399121.13,908
1818,PFQO7130423876809,дебетовый,RUB,2023-03-09,1183810.75,908
1819,AXPV7964277097852,дебетовый,RUB,2012-12-18,1187679.8,909
1820,HYST1385413174485,кредитный,USD,2006-03-10,709847.67,910
1821,ZSLI4233440258855,кредитный,RUB,1989-01-23,504825.3,910
1822,AQQT2171087485315,кредитный,EUR,1968-08-16,1225270.79,911
1823,UZZX9646087254777,кредитный,RUB,2005-04-03,567653.55,911
1824,HQYR1768353247811,дебетовый,EUR,1986-10-19,1309616.15,911
1825,VDZN2198974469316,дебетовый,RUB,2017-12-11,1047462.4,912
1826,WCZW5164919070445,дебетовый,RUB,2025-11-09,184341.81,913
1827,TWMJ9230661901748,кредитный,EUR,2018-04-22,1127159.61,913
1828,FKFI6719306473908,дебетовый,RUB,2021-04-29,927527.54,913
1829,LGKR9832435951333,кредитный,RUB,2003-03-05,990342.62,914
1830,WNXT5432324693551,дебетовый,EUR,1975-04-08,1436320.71,914
1831,TPRQ3777204397188,кредитный,RUB,1999-01-13,540308.42,914
1832,EODX6965645539284,кредитный,RUB,2026-02-03,350337.98,915
1833,GIPN9645440668994,кредитный,RUB,1966-07-31,1190940.57,916
1834,KGFQ3693080118721,кредитный,RUB,1975-06-30,1397225.2,916
1835,GSRX3020056572386,дебетовый,RUB,2022-07-04,440794.46,917
1836,DNXB1861913640695,дебетовый,RUB,2023-01-22,1304788.08,917
1837,BZLX1840477350318,дебетовый,RUB,2014-03-03,1195231.14,918
1838,QJSO4163228556336,кредитный,RUB,2022-06-23,1494457.11,918
1839,VAFH5217921182891,кредитный,RUB,2009-08-18,669430.05,918
1840,AWKC0271905814796,кредитный,RUB,2014-02-06,361352.42,919
1841,BWKM2330947976885,дебетовый,RUB,2022-06-28,989617.65,920
1842,IGIZ6458295463733,дебетовый,RUB,2020-09-04,1073647.73,921
1843,ABHX0471662342530,кредитный,USD,2024-09-09,1149463.24,922
1844,EUQZ1940011295207,кредитный,RUB,1998-12-27,1427255.82,923
1845,XQDR7414656637070,дебетовый,RUB,2023-10-31,1384104.28,924
1846,IYWH7375143535546,кредитный,RUB,2023-04-15,1037676.82,924
1847,FEEV8476600974909,дебетовый,USD,2025-02-19,1149506.08,924
1848,UEMD9358151418594,дебетовый,RUB,1992-04-18,565515.48,925
1849,BJQT6560846954495,кредитный,RUB,1989-12-12,1177622.82,925
1850,XWSO7556123400152,кредитный,RUB,2011-10-20,335326.25,925
1851,TAJA1507629420121,кредитный,RUB,2002-09-25,133709.14,926
1852,EYFB9434220824198,дебетовый,RUB,2008-10-02,174159.34,927
1853,LOOX8734137230735,кредитный,RUB,2022-01-11,470058.44,927
1854,DUGM1877497895352,кредитный,RUB,2011-01-26,2517.74,927
1855,RKHZ5599515414360,дебетовый,RUB,2004-03-23,1469774.25,928
1856,HRPE4308848606414,кредитный,RUB,2015-03-04,1400887.75,929
1857,XELX0969337579015,дебетовый,RUB,2015-07-23,902426.46,929
1858,AQRA6395845450529,дебетовый,RUB,2021-08-22,807439.41,930
1859,LHPB4768098568350,кредитный,RUB,2009-11-29,1414334.86,931
1860,DQHI4027554701429,дебетовый,RUB,2007-08-19,683676.8,931
1861,AHUG6936834021104,кредитный,RUB,2001-07-19,998026.06,932
1862,JYSQ0460653493096,дебетовый,RUB,2001-12-22,463337.14,932
1863,NGJT1660557739045,дебетовый,RUB,2006-05-25,1271503.9,932
1864,UJGN2331931210811,кредитный,RUB,1987-10-28,323557.59,933
1865,BGRP7380077898196,кредитный,RUB,2011-05-04,565062.94,933
1866,YOAW6668843316509,кредитный,RUB,2002-06-29,1075149.46,933
1867,HRCV2724901405439,дебетовый,RUB,2006-05-26,78849.46,934
1868,IMTQ9847384395372,дебетовый,USD,2007-07-07,1091093.19,934
1869,XQAC5358496200323,кредитный,EUR,2016-11-09,988875.47,934
1870,FADX9268601738555,дебетовый,RUB,2005-10-28,506115.22,935
1871,LBLD8176142662443,кредитный,EUR,2006-06-28,1136571.28,936
1872,PPYW0411080026491,кредитный,RUB,2008-02-19,1090131.9,936
1873,KVSP4895642527531,кредитный,RUB,2001-01-09,292638.26,936
1874,PYSC0537256563373,кредитный,RUB,2012-08-28,485127.88,937
1875,GJRR9190000242012,дебетовый,RUB,2006-05-03,1064381.3,937
1876,OMZA6625957874411,кредитный,RUB,2012-11-12,865736.11,937
1877,XQJQ4217274219404,кредитный,RUB,1978-06-23,217234.32,938
1878,RXSV1367161684989,дебетовый,RUB,2001-11-07,293482.6,938
1879,UCUE6382794145509,дебетовый,RUB,2021-09-07,1284211.94,939
1880,HYGG0987038242985,дебетовый,RUB,2019-05-31,1482726.28,939
1881,EPBJ9734446346474,дебетовый,RUB,2024-03-28,1474050.82,939
1882,NKSD3110152218159,дебетовый,USD,2021-10-20,144071.6,940
1883,RRCF3688660882323,кредитный,RUB,2018-03-01,78708.17,940
1884,DCHV9522549457031,кредитный,RUB,2018-06-09,1454590.46,940
1885,MRVD0132470730814,кредитный,RUB,2017-06-01,178203.81,941
1886,IFHO5745451733016,кредитный,RUB,1990-10-25,1031976.16,941
1887,WIQO6578159166551,дебетовый,RUB,2008-07-03,563057.46,941
1888,OEZR6421360171472,дебетовый,RUB,2025-07-05,1297343.68,942
1889,VETZ4531965164418,кредитный,RUB,1983-07-07,979793.21,942
1890,AZKI0085380942079,кредитный,RUB,2016-09-27,174941.45,942
1891,WDWT9097989659131,кредитный,RUB,2007-12-28,1362717.68,943
1892,RPAV8781574916716,дебетовый,RUB,2022-07-25,1481024.0,944
1893,NPBV9866788516820,кредитный,RUB,2013-04-17,141829.86,945
1894,RLEU8579401541506,дебетовый,RUB,2005-03-06,1499931.29,945
1895,ZSRK1188116787348,кредитный,RUB,2010-08-05,187854.66,946
1896,RYKD4966757169540,кредитный,RUB,1979-05-22,1363320.78,946
1897,GDZG4268396995713,дебетовый,RUB,1985-03-03,1051112.86,946
1898,OABD6845122402387,кредитный,RUB,2025-12-18,1255715.91,947
1899,TVGB3814760409626,дебетовый,RUB,2026-05-09,311195.66,947
1900,SFEL9537621098532,дебетовый,RUB,2000-12-22,898653.91,948
1901,EOZE0667549059730,дебетовый,RUB,2021-06-08,670849.32,948
1902,OKVH7450883068294,кредитный,RUB,2007-07-12,193223.99,948
1903,DOBI9672942791916,дебетовый,RUB,2015-06-28,385140.73,949
1904,OWTQ0047202888239,дебетовый,EUR,2019-11-12,759222.47,950
1905,SZPA8770152424431,дебетовый,RUB,2017-06-01,1417842.73,951
1906,ETSG2103674009254,дебетовый,RUB,2010-08-23,69249.39,951
1907,PAZS8318180343071,кредитный,RUB,1998-04-21,667380.43,952
1908,RZRU3054508275986,кредитный,RUB,2008-11-01,783999.39,952
1909,LRDT7488467482232,кредитный,RUB,2023-07-31,765885.52,952
1910,MIFK0464717426588,дебетовый,RUB,2019-06-16,67103.33,953
1911,BNNZ1245011601241,дебетовый,RUB,2011-05-01,449563.84,953
1912,DDWN0762109692621,дебетовый,EUR,2020-01-17,903216.58,953
1913,RIPF0206314109244,кредитный,RUB,2021-09-02,1093656.61,954
1914,FSLX4056864296172,дебетовый,RUB,2001-11-16,391011.66,955
1915,ZYOZ2731889706044,дебетовый,RUB,2006-02-22,124881.11,955
1916,EAGO4457199167342,кредитный,USD,2026-02-04,214865.93,956
1917,IECD4078136649290,дебетовый,RUB,2025-06-04,1099012.35,956
1918,BGQZ3942713424706,дебетовый,RUB,2010-02-03,845463.23,957
1919,JVVS2225716400489,дебетовый,RUB,2021-11-08,230237.11,957
1920,FIDI3456466397180,кредитный,RUB,2000-12-08,1446026.55,957
1921,EXBM3357599794975,дебетовый,RUB,1976-02-11,797205.25,958
1922,OLNI6676674913481,кредитный,RUB,2023-01-19,960266.23,959
